er,sx,sy,sz,u (sy/sx),v (sz/sx),d,Pxx,Pyy,Pzz,Nx,Ny,Nz,N_sum
12.5,1.0,0.7,0.3,0.7,0.3,0.03,20.920041801747256,15.375496585692293,8.071611580634908,0.047801051712835455,0.06503854977474695,0.12389099624158831,0.2367305977291707
15,1.0,0.7,0.3,0.7,0.3,0.03,22.599459041414995,16.27115926458947,8.327029294488133,0.04424884676077574,0.06145843598103521,0.1200908468836449,0.22579812962545587
17.5,1.0,0.7,0.3,0.7,0.3,0.03,23.994093117195746,16.97085111818421,8.520956349029401,0.041676924196119514,0.05892456383218773,0.1173577189036894,0.21795920693199664
20,1.0,0.7,0.3,0.7,0.3,0.03,25.15141120708968,17.54030215550183,8.676394383177477,0.039759200458625556,0.05701156064100823,0.11525524956990015,0.21202601066953392
0.5,1.0,0.7,0.2,0.7,0.2,0.02,-3.8612610761961426,-4.003285428124707,-5.395374466297924,-0.25898274689706646,-0.24979482926063518,-0.18534394716186536,-0.694121523319567
1.25,1.0,0.7,0.2,0.7,0.2,0.02,1.727852647814755,1.7017038182655844,1.534563191964129,0.5787530558608208,0.5876463279134103,0.6516512355024449,1.818050619276676
1.5,1.0,0.7,0.2,0.7,0.2,0.02,3.35206104985929,3.255550817411411,2.6955217499076998,0.29832392224538307,0.3071676825475361,0.37098569137282683,0.976477296165746
1.75,1.0,0.7,0.2,0.7,0.2,0.02,4.886599162365327,4.6850191878367005,3.6089761379146785,0.20464129894295574,0.21344629763656278,0.2770868971657472,0.6951744937452657
2,1.0,0.7,0.2,0.7,0.2,0.02,6.341809354011754,6.007542848641636,4.349092107318247,0.15768370573413906,0.16645740616333843,0.22993304701854742,0.554074158916025
3,1.0,0.7,0.2,0.7,0.2,0.02,11.5106206072504,10.463878455681872,6.3089083991660395,0.08687628878760126,0.09556685928982683,0.15850602619815937,0.34094917427558746
5,1.0,0.7,0.2,0.7,0.2,0.02,19.593691036765858,16.76645054464029,8.2023044872326,0.051036836200161924,0.05964291591339043,0.12191695657684526,0.2325967086903976
8,1.0,0.7,0.2,0.7,0.2,0.02,28.221681837025727,22.739672521299475,9.458127669144838,0.035433749334103815,0.04397600708907897,0.10572917124625952,0.18513892766944232
10,1.0,0.7,0.2,0.7,0.2,0.02,32.520263409698345,25.467432979764627,9.919265924636369,0.030750058429778133,0.039265834165326315,0.10081391179525809,0.17082980439036255
12.5,1.0,0.7,0.2,0.7,0.2,0.02,36.83365539114808,28.05793471943899,10.307804897270785,0.02714908388485172,0.03564054197143683,0.09701386570333434,0.1598034915596229
15,1.0,0.7,0.2,0.7,0.2,0.02,40.32910740765378,30.053221804092022,10.578629931132673,0.024795986429648007,0.03327430271931247,0.09453019970544789,0.15260048885440836
17.5,1.0,0.7,0.2,0.7,0.2,0.02,43.26169808196083,31.665557163617922,10.779586418132032,0.023115135196622758,0.031580053836821415,0.09276793758227392,0.1474631266157181
20,1.0,0.7,0.2,0.7,0.2,0.02,45.86027135491815,33.033387100509714,10.935775183665164,0.02180536596176852,0.030272402795309166,0.09144299175916731,0.14352076051624502
0.5,1.0,0.5,0.5,0.5,0.5,0.05,-2.236930034270148,-2.5314287318809057,-2.5314287318809057,-0.44704125058890093,-0.3950338350062807,-0.3950338350062807,-1.2371089206014623
1.25,1.0,0.5,0.5,0.5,0.5,0.05,0.9545168223545157,0.9098788420150226,0.9098788420150227,1.0476504725535276,1.0990474267820038,1.0990474267820038,3.245745326117535
1.5,1.0,0.5,0.5,0.5,0.5,0.05,1.8293488249740875,1.6726843565734062,1.6726843565734062,0.5466426010983252,0.5978414254130766,0.5978414254130766,1.7423254519244784
1.75,1.0,0.5,0.5,0.5,0.5,0.05,2.637419574874886,2.324644184787672,2.324644184787673,0.37915848108749933,0.4301733600969724,0.4301733600969722,1.2395052012814438
2,1.0,0.5,0.5,0.5,0.5,0.05,3.3881394724744798,2.8902349178550772,2.890234917855074,0.2951472358573433,0.3459926367307636,0.3459926367307639,0.9871325093188708
3,1.0,0.5,0.5,0.5,0.5,0.05,5.942253675618449,4.574990957368235,4.574990957368234,0.16828631939815722,0.21857966700228196,0.218579667002282,0.6054456534027212
5,1.0,0.5,0.5,0.5,0.5,0.05,9.625081636753452,6.515450804848628,6.5154508048486255,0.1038952226837736,0.153481321546596,0.15348132154659605,0.41085786577696565
8,1.0,0.5,0.5,0.5,0.5,0.05,13.196310231467054,8.014208847416212,8.014208847416203,0.07577875803612633,0.12477838037904401,0.12477838037904415,0.3253355187942145
10,1.0,0.5,0.5,0.5,0.5,0.05,14.855464324053113,8.61518260990694,8.615182609906942,0.06731529746807426,0.11607415016949964,0.11607415016949962,0.29946359780707354
12.5,1.0,0.5,0.5,0.5,0.5,0.05,16.451758138156173,9.146001230051029,9.146001230051027,0.06078377712596709,0.10933740055865056,0.10933740055865057,0.27945857824326825
15,1.0,0.5,0.5,0.5,0.5,0.05,17.696486746504767,9.531526304367635,9.531527803472343,0.05650839142958757,0.10491499137360295,0.10491497487272704,0.26633835767591757
17.5,1.0,0.5,0.5,0.5,0.5,0.05,18.696661295217236,9.826698969068682,9.82675090105807,0.05348548514679508,0.10176357321494038,0.10176303541919716,0.25701209378093265
20,1.0,0.5,0.5,0.5,0.5,0.05,20.036421278616903,10.059133218700227,10.059151638931803,0.04990911231574131,0.09941214399476989,0.09941196195211066,0.24873321826262185
0.5,1.0,0.5,0.3,0.5,0.3,0.03,-3.680981734470556,-3.954827773912657,-4.586063216767535,-0.27166665638014426,-0.2528555115841778,-0.21805194406038853,-0.7425741120247106
1.25,1.0,0.5,0.3,0.5,0.3,0.03,1.5992384313318841,1.5537671550042065,1.4743705904199365,0.6252976294267616,0.64359707745096,0.6782555257801065,1.9471502326578283
1.5,1.0,0.5,0.3,0.5,0.3,0.03,3.0784871426002387,2.9153192897436337,2.6484918270054107,0.3248348794971259,0.34301560159056804,0.3775733758373259,1.0454238569250198
1.75,1.0,0.5,0.3,0.5,0.3,0.03,4.4557894286073845,4.123622774334063,3.610594339252385,0.22442712251609714,0.24250520833867817,0.2769627119636656,0.743895042818441
2,1.0,0.5,0.3,0.5,0.3,0.03,5.74443199135378,5.206441186690908,4.416350798426397,0.17408161529375715,0.19206977744342418,0.2264312881024562,0.5925826808396375
3,1.0,0.5,0.3,0.5,0.3,0.03,10.191708218940587,8.6330789591147,6.672370090281851,0.09811897853802064,0.11583352877181925,0.1498717826603288,0.3638242899701687
5,1.0,0.5,0.3,0.5,0.3,0.03,16.769678199159653,12.98471003596846,9.038221717927135,0.05963143646072535,0.07701365661843332,0.11064123355333491,0.24728632663249359
8,1.0,0.5,0.3,0.5,0.3,0.03,23.327944438228513,16.67774194053664,10.72084349577512,0.04286704311423413,0.05996015549139879,0.0932762427129993,0.19610344131863222
10,1.0,0.5,0.3,0.5,0.3,0.03,26.429610581492067,18.252354805675346,11.363847103376582,0.037836350139047174,0.054787451298561336,0.08799836806171621,0.18062216949932472
12.5,1.0,0.5,0.3,0.5,0.3,0.03,29.435032361170794,19.706089062381853,11.917242436451788,0.0339731238522146,0.05074573634750086,0.0839120295934617,0.16863088979317714
15,1.0,0.5,0.3,0.5,0.3,0.03,31.785625939980427,20.8226706272262,12.310165931633898,0.031460761599858424,0.048024579454879014,0.08123367349828017,0.16071901455301763
17.5,1.0,0.5,0.3,0.5,0.3,0.03,33.687719655553074,21.63951692355107,12.606290537074107,0.02968440755933328,0.04621175248656608,0.07932547620246247,0.15522163624836183
20,1.0,0.5,0.3,0.5,0.3,0.03,35.261649502633325,22.685094332521057,12.842008869012766,0.02835942203796565,0.044081809197787335,0.07786943695491119,0.1503106681906642
0.5,1.0,0.5,0.2,0.5,0.2,0.02,-5.366004058648526,-5.797789024113556,-7.310026117163842,-0.18635841290285168,-0.17247954277758382,-0.1367984168554492,-0.4956363725358847
1.25,1.0,0.5,0.2,0.5,0.2,0.02,2.426996334100144,2.35008220443433,2.169175776911448,0.4120319367399331,0.42551703004819025,0.4610045947607974,1.2985535615489208
1.5,1.0,0.5,0.2,0.5,0.2,0.02,4.723095758358957,4.441679662485538,3.8384600341684147,0.21172554001900032,0.2251400542110247,0.2605211441824079,0.6973867384124329
1.75,1.0,0.5,0.2,0.5,0.2,0.02,6.905631395061076,6.322421158937802,5.169442835549729,0.14480935091832478,0.15816725505328483,0.19344444494542087,0.4964210509170305
2,1.0,0.5,0.2,0.5,0.2,0.02,8.987296673516814,8.027011019075774,6.259454788626218,0.11126816397935715,0.12457937302235565,0.15975832301194287,0.39560586001365566
3,1.0,0.5,0.2,0.5,0.2,0.02,16.476709309470877,13.536525930545773,9.197332713564538,0.06069173044311682,0.07387419823453044,0.10872717462152544,0.2432931032991727
5,1.0,0.5,0.2,0.5,0.2,0.02,28.494518026630814,20.772801165070096,12.109212910957465,0.035094469717487614,0.0481398725214547,0.08258175055251636,0.16581609279145867
8,1.0,0.5,0.2,0.5,0.2,0.02,41.74812483955062,27.104812892846272,14.082172646495543,0.023953171641679035,0.03689381675325744,0.07101176963974076,0.13185875803467723
10,1.0,0.5,0.2,0.5,0.2,0.02,48.521590339484355,29.84442542730278,14.815373410980438,0.020609382194677405,0.033507095066576925,0.06749745499218052,0.12161393225343485
12.5,1.0,0.5,0.2,0.5,0.2,0.02,55.43887313375935,32.36518124891274,15.437029616400384,0.018037884673219533,0.03089740151026015,0.06477930177302987,0.11371458795650956
15,1.0,0.5,0.2,0.5,0.2,0.02,61.12394765641591,34.25624451791958,15.872668852818807,0.016360199861780923,0.02919175800128633,0.06300137735327423,0.10855333521634147
17.5,1.0,0.5,0.2,0.5,0.2,0.02,65.93534133063898,35.742410132243464,16.197313337447984,0.01516637329570201,0.027977967806314587,0.06173863400469093,0.10488297510670752
