r,er,srx,sry,Pxx_inf,Pyy_inf,Nx,Ny,N_sum
0.3,2,1.8257418583505538,0.5477225575051661,0.800998870813804,0.5783678208387274,1.248441210639927,1.7290035233112335,2.9774447339511605
0.35,10000000000.0,1.6903085094570331,0.5916079783099616,3.9168345947522174,1.4950702184205253,0.25530820253165704,0.6688649052594032,0.9241731077910602
0.35,100,1.6903085094570331,0.5916079783099616,3.76028721905025,1.4701549818129922,0.26593713239080013,0.6802003954486499,0.9461375278394499
0.35,10,1.6903085094570331,0.5916079783099616,2.6930959603217604,1.2648349168458277,0.3713198544475645,0.790617009920743,1.1619368643683075
0.35,5,1.6903085094570331,0.5916079783099616,1.9439613037767676,1.0668256701433356,0.5144135318214307,0.9373602716792921,1.4517738035007228
0.35,2,1.6903085094570331,0.5916079783099616,0.7847821532825607,0.5874537710979995,1.2742389665937652,1.702261606272299,2.9765005728660645
0.4,10000000000.0,1.5811388300841895,0.6324555320336759,3.5971036267413448,1.553115437164976,0.2780014433184153,0.6438671434657676,0.9218685867841829
0.4,100,1.5811388300841895,0.6324555320336759,3.4641972279010806,1.5262217564048308,0.2886671670844472,0.6552127800586468,0.943879947143094
0.4,10,1.5811388300841895,0.6324555320336759,2.535934416940415,1.3059445968192287,0.3943319643125835,0.7657292678691039,1.1600612321816874
0.4,5,1.5811388300841895,0.6324555320336759,1.8598970602128886,1.0957854021014783,0.537664165072414,0.9125874446604392,1.4502516097328533
0.4,2,1.5811388300841895,0.6324555320336759,0.7704442179347584,0.5960214971375356,1.297952501584846,1.6777918326815717,2.975744334266418
0.5,10000000000.0,1.414213562373095,0.7071067811865476,3.1420026206319824,1.6658132875563312,0.3182683532577258,0.6003073738635814,0.9185757271213071
0.5,100,1.414213562373095,0.7071067811865476,3.0394157222623646,1.6349536236431457,0.32901060314831104,0.6116381440665657,0.9406487472148768
0.5,10,1.414213562373095,0.7071067811865476,2.2975094116371597,1.3848675838930042,0.435253929727069,0.7220906977899634,1.1573446275170323
0.5,5,1.414213562373095,0.7071067811865476,1.7269346850815366,1.1507912826709161,0.5790606956005319,0.8689673054170702,1.448028001017602
0.5,2,1.414213562373095,0.7071067811865476,0.746150480735527,0.611839976967282,1.3402122303992055,1.6344142874689518,2.974626517868157
0.6,10000000000.0,1.2909944487358056,0.7745966692414834,2.8321848783567845,1.7749506196195093,0.35308429461716273,0.563395955327685,0.9164802499448478
0.6,100,1.2909944487358056,0.7745966692414834,2.7479914790914526,1.7400837101387994,0.36390214729873266,0.5746849959995511,0.9385871432982837
0.6,10,1.2909944487358056,0.7745966692414834,2.1244481111024394,1.4601334543707587,0.4707104846543276,0.6848689049665997,1.1555793896209272
0.6,5,1.2909944487358056,0.7745966692414834,1.626098446896023,1.2025079110162864,0.6149689164938626,0.8315953606948506,1.4465642771887133
0.6,2,1.2909944487358056,0.7745966692414834,0.726272071485869,0.6261806898451393,1.3768944714535356,1.5969831331708901,2.973877604624426
0.667,10000000000.0,1.224438799945752,0.8167006795638168,2.6740505393096394,1.8464835605755487,0.3739645101315738,0.5415699448135353,0.915534454945109
0.667,100,1.224438799945752,0.8167006795638168,2.5985439463236766,1.8088945953678517,0.3848308978629216,0.5528238088392556,0.9376547067021772
0.667,10,1.224438799945752,0.8167006795638168,2.0325236214171607,1.5088184076938427,0.4919992021065704,0.6627702809700291,1.1547694830765995
0.667,5,1.224438799945752,0.8167006795638168,1.5709918173150033,1.235566344496824,0.6365405529031395,0.8093454507351795,1.445886003638319
0.667,2,1.224438799945752,0.8167006795638168,0.7148309750954022,0.6350844142449648,1.3989321040075786,1.574593829686206,2.973525933693785
0.8,10000000000.0,1.118033988749895,0.8944271909999159,2.4346569827876166,1.9854417822023334,0.4107354781678637,0.503666241419962,0.9144017195878257
0.8,100,1.118033988749895,0.8944271909999159,2.371403220835806,1.942332418769119,0.4216912548712605,0.5148449309380898,0.9365361858093504
0.8,10,1.118033988749895,0.8944271909999159,1.8885144959739322,1.6018699760533313,0.5295167191630619,0.6242703933210537,1.1537871124841157
0.8,5,1.118033988749895,0.8944271909999159,1.4824368741470393,1.2978721335367736,0.6745649797569812,0.7704919260997958,1.4450569058567768
0.8,2,1.118033988749895,0.8944271909999159,0.6955278927658913,0.6513237767147233,1.4377568612285565,1.535334707177434,2.9730915684059904
0.9,10000000000.0,1.0540925533894598,0.9486832980505138,2.298736078574244,2.0877111482280277,0.435021666610912,0.47899346652852964,0.9140151331394417
0.9,100,1.0540925533894598,0.9486832980505138,2.2419633697665136,2.040332419560675,0.4460376175120755,0.4901162136194064,0.9361538311314819
0.9,10,1.0540925533894598,0.9486832980505138,1.8040736144320044,1.6690406971466685,0.5543011061191317,0.5991465646760824,1.1534476707952142
0.9,5,1.0540925533894598,0.9486832980505138,1.4292245299690387,1.342122850896008,0.6996801265520282,0.7450882751399359,1.444768401691964
0.9,2,1.0540925533894598,0.9486832980505138,0.6833544891993202,0.662440408493683,1.4633693285189218,1.509569747222834,2.9729390757417558
1.0,10000000000.0,1.0,1.0,2.1884154773440576,2.1884154773440585,0.4569516210941979,0.4569516210941977,0.9139032421883956
1.0,100,1.0,1.0,2.13665364040257,2.13665364040257,0.4680215740589516,0.4680215740589516,0.9360431481179032
1.0,10,1.0,1.0,1.7340800859508618,1.734080085950862,0.5766746346387238,0.5766746346387237,1.1533492692774474
1.0,5,1.0,1.0,1.3843851616590637,1.3843851616590637,0.7223423276233242,0.7223423276233242,1.4446846552466484
1.0,2,1.0,1.0,0.6727449825845954,0.6727449825845958,1.4864473550707655,1.4864473550707646,2.97289471014153
1.1,10000000000.0,0.9534625892455922,1.0488088481701516,2.096928022213307,2.287772733878408,0.47688809029529794,0.4371063546616902,0.9139944449569881
1.1,100,0.9534625892455922,1.0488088481701516,2.049155532893101,2.2315078409619518,0.4880059048461537,0.448127486555872,0.9361333914020257
1.1,10,0.9534625892455922,1.0488088481701516,1.675038650440445,1.7971761728227453,0.5970011496373853,0.5564284765857674,1.1534296262231527
1.1,5,0.9534625892455922,1.0488088481701516,1.3460442976226632,1.4248353109209932,0.7429176006808731,0.7018354979942308,1.444753098675104
1.1,2,0.9534625892455922,1.0488088481701516,0.6634092395844762,0.6823303361554311,1.5073651983296859,1.4655657927133485,2.972930991043034
1.25,10000000000.0,0.8944271909999159,1.118033988749895,1.98543924909217,2.434653177277257,0.5036668840193644,0.4107361201722904,0.9144030041916549
1.25,100,0.8944271909999159,1.118033988749895,1.9423301788600156,2.3713998710408113,0.5148455246609595,0.42169185054442054,0.93653737520538
1.25,10,0.8944271909999159,1.118033988749895,1.601869153188512,1.8885133121593887,0.6242707140027669,0.52951705109061,1.153787765093377
1.25,5,0.8944271909999159,1.118033988749895,1.2978718149263244,1.4824364344457992,0.7704921152454232,0.6745651798377746,1.4450572950831977
1.25,2,0.8944271909999159,1.118033988749895,0.6513237469932215,0.695527857413322,1.5353347772385264,1.43775693430744,2.9730917115459663
1.5,10000000000.0,0.8164965809277261,1.224744871391589,1.8461313178205379,2.6747647855485,0.5416732766228983,0.37386464985740236,0.9155379264803007
1.5,100,0.8164965809277261,1.224744871391589,1.8085558806423643,2.5992198873979273,0.5529273442437506,0.38473082052365243,0.9376581647674029
1.5,10,0.8164965809277261,1.224744871391589,1.5085796458521838,2.0329439122726574,0.6628751771571918,0.4918974861840067,1.1547726633411985
1.5,5,0.8164965809277261,1.224744871391589,1.2354049025454221,1.5712461298407883,0.8094512154999587,0.6364375262463356,1.4458887417462942
1.5,2,0.8164965809277261,1.224744871391589,0.6350414051236325,0.7148847291523327,1.5747004713894457,1.3988269146352306,2.973527386024676
1.75,10000000000.0,0.7559289460184544,1.3228756555322954,1.7440802919189171,2.910221907266607,0.5733680981508908,0.3436164085986277,0.9169845067495186
1.75,100,0.7559289460184544,1.3228756555322954,1.7103642671734578,2.821567111413902,0.5846707740524751,0.35441297708453046,0.9390837511370056
1.75,10,0.7559289460184544,1.3228756555322954,1.4389631943493717,2.168901996384763,0.6949448074327924,0.4610627873766778,1.1560075948094701
1.75,5,0.7559289460184544,1.3228756555322954,1.188035604274855,1.6523587297583413,0.8417256152944785,0.6051954590673242,1.4469210743618026
1.75,2,0.7559289460184544,1.3228756555322954,0.6222186886022132,0.7315773997177609,1.6071519842106572,1.3669093665083083,2.9740613507189657
2.0,10000000000.0,0.7071067811865475,1.4142135623730951,1.6658134051630868,3.1420030585634726,0.6003073314817621,0.3182683088975735,0.9185756403793356
2.0,100,0.7071067811865475,1.4142135623730951,1.6349537284915714,3.0394161072649335,0.6116381048426444,0.3290105614725671,0.9406486663152114
2.0,10,0.7071067811865475,1.4142135623730951,1.3848676251377623,2.2975095480065484,0.7220906762843294,0.4352539038924376,1.157344580176767
2.0,5,0.7071067811865475,1.4142135623730951,1.1507912996317116,1.7269347367682324,0.8689672926099029,0.5790606782693998,1.4480279708793027
2.0,2,0.7071067811865475,1.4142135623730951,0.6118399786440069,0.7461504854619349,1.6344142829898998,1.340212221909779,2.9746265048996787
2.5,10000000000.0,0.6324555320336759,1.5811388300841898,1.5531161665130302,3.597107735474034,0.6438668411038077,0.27800112577618363,0.9218679668799913
2.5,100,0.6324555320336759,1.5811388300841898,1.5262224044551504,3.464200796694231,0.6552125018483085,0.2886668697017407,0.9438793715500492
2.5,10,0.6324555320336759,1.5811388300841898,1.3059448443204142,2.5359355609455716,0.7657291227489615,0.39433178642249533,1.1600609091714569
2.5,5,0.6324555320336759,1.5811388300841898,1.095785501543638,1.8598974532292607,0.9125873618434406,0.5376640514581826,1.4502514133016233
2.5,2,0.6324555320336759,1.5811388300841898,0.5960215074047339,0.7704442447478718,1.6777918037795585,1.2979524564133131,2.9757442601928714
3.0,10000000000.0,0.5773502691896258,1.7320508075688772,1.4754203453066115,4.043714433281333,0.6777729500484738,0.24729738375430604,0.9250703338027799
3.0,100,0.5773502691896258,1.7320508075688772,1.4511652468100493,3.8772532279313023,0.6891013977892589,0.2579145444502079,0.9470159422394668
3.0,10,0.5773502691896258,1.7320508075688772,1.2508483720836256,2.753257448901016,0.7994574101209646,0.36320613620755215,1.1626635463285169
3.0,5,0.5773502691896258,1.7320508075688772,1.0569253302234827,1.9754212827559803,0.946140632080938,0.506221133046043,1.4523617651269811
3.0,2,0.5773502691896258,1.7320508075688772,0.5844863576935547,0.78995957793599,1.7109039190343232,1.265887556693476,2.976791475727799
3.33,10000000000.0,0.547996624351191,1.8248287590894658,1.435970114966894,4.334902476667221,0.6963933229369852,0.23068569717139853,0.9270790201083837
3.33,100,0.547996624351191,1.8248287590894658,1.4130257476267074,4.144551614678256,0.7077011878089143,0.2412806240507227,0.948981811859637
3.33,10,0.547996624351191,1.8248287590894658,1.222661727050085,2.886851495466023,0.8178877099659438,0.3463981439885499,1.1642858539544938
3.33,5,0.547996624351191,1.8248287590894658,1.0369005313984794,2.043905069700445,0.9644126603458181,0.48925951347953756,1.4536721738253555
3.33,2,0.547996624351191,1.8248287590894658,0.5784240905184997,0.8008950284223291,1.7288353241020777,1.2486030809429356,2.9774384050450133
5.0,10000000000.0,0.4472135954999579,2.23606797749979,1.3110528422757575,5.7789137349596436,0.7627457626072307,0.17304290146268872,0.9357886640699195
5.0,100,0.4472135954999579,2.23606797749979,1.292127233361064,5.447013166137968,0.7739175943214303,0.18358685200480582,0.9575044463262361
5.0,10,0.4472135954999579,2.23606797749979,1.132451441953832,3.4689315938477914,0.8830400694926822,0.288273196788751,1.1713132662814332
5.0,5,0.4472135954999579,2.23606797749979,0.9721529782839488,2.3217885426535214,1.0286446910497635,0.43070244409817005,1.4593471351479335
5.0,2,0.4472135954999579,2.23606797749979,0.5582628036377184,0.8410645154534347,1.79127105277991,1.1889694329344995,2.9802404857144094
7.0,10000000000.0,0.3779644730092272,2.6457513110645907,1.2350439851951354,7.468030967309901,0.8096877617212972,0.13390410462641872,0.9435918663477159
7.0,100,0.3779644730092272,2.6457513110645907,1.2184602317673876,6.923236955967235,0.8207079508450521,0.14444110556379064,0.9651490564088427
7.0,10,0.3779644730092272,2.6457513110645907,1.0768090694898687,4.016076136755033,0.9286697413068257,0.24899926344722995,1.1776690047540557
7.0,5,0.3779644730092272,2.6457513110645907,0.9317032165874131,2.556193288593762,1.073303152974764,0.39120672308396903,1.4645098760587332
7.0,2,0.3779644730092272,2.6457513110645907,0.54522296124037,0.8705509564537682,1.8341120442268655,1.1486978362226477,2.982809880449513
10.0,10000000000.0,0.31622776601683794,3.1622776601683795,1.1744372044611506,9.95702305950793,0.8514716633647645,0.10043162439451249,0.951903287759277
10.0,100,0.31622776601683794,3.1622776601683795,1.1596589375685338,9.010241814714748,0.8623225050088503,0.11098481267915435,0.9733073176880047
10.0,10,0.31622776601683794,3.1622776601683795,1.031993727837525,4.639696735404188,0.9689981373195302,0.21553132823731525,1.1845294655568455
10.0,5,0.31622776601683794,3.1622776601683795,0.8988227841338922,2.796818560624167,1.1125663675332869,0.35754911458283145,1.4701154821161184
10.0,2,0.31622776601683794,3.1622776601683795,0.5343602376786094,0.8974905162481339,1.871396727316843,1.1142179019120964,2.985614629228939
0.1,100000.0,1.0,0.1,9.860393513047255,1.1733871184487892,0.10141583078573911,0.852233661233638,0.9536494920193771
0.1,1000.0,1.0,0.1,9.760719195675774,1.171925390233413,0.10245146694139334,0.8532966418628659,0.9557481088042592
0.1,6.0,1.0,0.1,3.2532632294969313,0.9421868540156834,0.30738367277911144,1.0613605950220086,1.3687442678011201
0.1,3.0,1.0,0.1,1.6352247277353336,0.7313581274841973,0.611536740509622,1.3673191866205212,1.9788559271301431
0.1,1.5,1.0,0.1,0.4723457288329396,0.34787440106151984,2.1170933470082938,2.8746007091885875,4.991694056196881
0.1,0.7,1.0,0.1,-0.31161866975395774,-0.4080512642695778,-3.209050346019261,-2.4506724707495406,-5.659722816768802
0.15,100000.0,1.0,0.15,7.162779841877347,1.244563681953147,0.139610601201712,0.8034944410644036,0.9431050422661156
0.15,1000.0,1.0,0.15,7.110143446477684,1.242885541836649,0.1406441385504526,0.8045793167102663,0.9452234552607188
0.15,6.0,1.0,0.15,2.892258301353613,0.9845105813069956,0.3457505851161314,1.0157331155064289,1.3614837006225602
0.15,3.0,1.0,0.15,1.5373626955784168,0.7557796070978101,0.6504645929526477,1.3231370502837394,1.9736016432363872
0.15,1.5,1.0,0.15,0.4635488122602101,0.35307152054336344,2.157270116008099,2.8322873463740112,4.989557462382111
0.15,0.7,1.0,0.15,-0.31581884925791187,-0.401421013887742,-3.1663721223407886,-2.4911501027687892,-5.657522225109577
0.2,100000.0,1.0,0.2,5.760701318345744,1.3102016477865621,0.17358997537597773,0.7632412931928357,0.9368312685688135
0.2,1000.0,1.0,0.2,5.726597919895404,1.3083224590492755,0.17462374938631364,0.7643375630245425,0.9389613124108561
0.2,6.0,1.0,0.2,2.631976211079565,1.0238425348375688,0.3799426437786181,0.9767126935770925,1.3566553373557104
0.2,3.0,1.0,0.2,1.4598317908913874,0.778010497150724,0.6850104280777379,1.2853297014143885,1.9703401294921266
0.2,1.5,1.0,0.2,0.4560858798533402,0.3576887480345974,2.192569522918714,2.795726747052371,4.988296269971085
0.2,0.7,1.0,0.2,-0.319509,-0.39580892854419897,-3.1298022903893163,-2.5264715570667895,-5.656273847456106
0.3,100000.0,1.0,0.3,4.331914744385341,1.4353819690960719,0.2308448016656179,0.6966786691836093,0.9275234708492273
0.3,1000.0,1.0,0.3,4.312501353947273,1.433095120258827,0.23188398516899955,0.6977903879955946,0.9296743731645941
0.3,6.0,1.0,0.3,2.2829849269231826,1.096124646267512,0.4380230408913461,0.9123050041846678,1.3503280450760138
0.3,3.0,1.0,0.3,1.344666911911729,0.8182216335042068,0.7436785951535672,1.222162747906443,1.9658413430600101
0.3,1.5,1.0,0.3,0.4439548949981406,0.36575457958313184,2.2524810769440626,2.73407376372361,4.986554840667672
0.3,0.7,1.0,0.3,-0.32591686364463157,-0.38661788538250746,-3.0682671305108205,-2.5865332096848848,-5.654800340195705
0.35,100000.0,1.0,0.35,3.913833051904985,1.4946243666627246,0.25550399997600015,0.6690644300365932,0.9245684300125934
0.35,1000.0,1.0,0.35,3.897921352305226,1.4921394620695405,0.256546992516563,0.6701786430961608,0.9267256356127238
0.35,6.0,1.0,0.35,2.158947568242308,1.1298567562239048,0.4631886455742615,0.8850679473228985,1.34825659289716
0.35,3.0,1.0,0.35,1.3000781589538328,0.8367183137469248,0.7691845241094548,1.1951453476880172,1.964329871797472
0.35,1.5,1.0,0.35,0.4388971785781646,0.36934422047284915,2.2784379777504236,2.7075014162121187,4.985939393962543
0.35,0.7,1.0,0.35,-0.3287577647141513,-0.38276528717566666,-3.0417532521839634,-2.612567109673817,-5.65432036185778
0.4,100000.0,1.0,0.4,3.59534873237347,1.5527717640939431,0.27813713618257274,0.6440096497913261,0.9221467859738989
0.4,1000.0,1.0,0.4,3.5818664966124567,1.5500867435509296,0.2791840513725869,0.6451251868067757,0.9243092381793625
0.4,6.0,1.0,0.4,2.0562176401405083,1.1624787463970083,0.48632984197707135,0.8602307810782815,1.3465606230553528
0.4,3.0,1.0,0.4,1.2615876393535836,0.8543371631761129,0.7926520273394428,1.170498069266197,1.9631500966056399
0.4,1.5,1.0,0.4,0.4343472297688904,0.3726953140179152,2.302305463147733,2.683156890864291,4.985462354012024
0.4,0.7,1.0,0.4,-0.33140592723444684,-0.37929306226255227,-3.017447540377179,-2.636483762805514,-5.653931303182693
0.5,100000.0,1.0,0.5,3.140506388687579,1.665367284950578,0.3184199858984847,0.6004681423951932,0.9188881282936778
0.5,1000.0,1.0,0.5,3.1301399882539145,1.6622835299668073,0.31947452949471117,0.6015820899217886,0.9210566194164997
0.5,6.0,1.0,0.5,1.8954047626456056,1.224780765495947,0.5275917944852054,0.8164726522261091,1.3440644467113145
0.5,3.0,1.0,0.5,1.1983169983344963,0.8873422033710558,0.8345037259672266,1.12696093592861,1.9614646618958365
0.5,1.5,1.0,0.5,0.42646711675865173,0.3787973133732273,2.3448466732921043,2.639934246351701,4.984780919643805
0.5,0.7,1.0,0.5,-0.3362173488110659,-0.3732622380390636,-2.9742665080674953,-2.6790816163282645,-5.65334812439576
0.6,100000.0,1.0,0.6,2.83059277276046,1.7742927416047525,0.35328289170496846,0.5636048531064574,0.9168877448114259
0.6,1000.0,1.0,0.6,2.8221101775559507,1.7708071109648165,0.3543447764559058,0.5647142445995456,0.9190590210554513
0.6,6.0,1.0,0.6,1.7749769408823717,1.283454334676371,0.5633876006878618,0.7791473159441662,1.342534916632028
0.6,3.0,1.0,0.6,1.1483177287970097,0.9178352700715805,0.8708391196290343,1.0895201269853267,1.960359246614361
0.6,1.5,1.0,0.6,0.41985733479383125,0.3842360086146292,2.3817614154366145,2.602567113908768,4.984328529345382
0.6,0.7,1.0,0.6,-0.3404925646807135,-0.3681839429356865,-2.9369216944214904,-2.716033708658168,-5.652955403079659
0.667,100000.0,1.0,0.667,2.672831097918752,1.8458703889373107,0.3741351261509446,0.541749846572766,0.9158849727237106
0.667,1000.0,1.0,0.667,2.6652305622631216,1.8421094432003589,0.3752020609995077,0.542855911027016,0.9180579720265237
0.667,6.0,1.0,0.667,1.7097998171051403,1.3211474235329925,0.5848637893137096,0.756917799018837,1.3417815883325468
0.667,3.0,1.0,0.667,1.120090949863404,0.9370695091572107,0.8927846440701541,1.0671566945971684,1.9599413386673226
0.667,1.5,1.0,0.667,0.41598631722641627,0.3875703929080065,2.4039252220301086,2.5801764487138197,4.984101670743929
0.667,0.7,1.0,0.667,-0.34310668871618216,-0.3651993793412885,-2.914545337899839,-2.738230283424095,-5.652775621323935
0.8,100000.0,1.0,0.8,2.4335565762188978,1.9846833242839659,0.41092120469774945,0.503858720312864,0.9147799250106134
0.8,1000.0,1.0,0.8,2.4272013405495203,1.9803661947315252,0.41199713566967594,0.504957114830759,0.9169542505004349
0.8,6.0,1.0,0.8,1.6057864381034055,1.3924591200293024,0.6227478176868277,0.7181539376028191,1.340901755289647
0.8,3.0,1.0,0.8,1.0738067219236525,0.9726052720692943,0.9312662880416387,1.0281663370715863,1.959432625113225
0.8,1.5,1.0,0.8,0.409340471877302,0.39356556035733825,2.442954138919705,2.540872730561203,4.983826869480907
0.8,0.7,1.0,0.8,-0.3477952751548245,-0.36006197522936095,-2.875254701360851,-2.777299656157793,-5.652554357518644
0.9,100000.0,1.0,0.9,2.297110129715449,2.0863172250179756,0.43532958523145493,0.47931349461555833,0.9146430798470133
0.9,1000.0,1.0,0.9,2.2914180956381305,2.081574291277266,0.4364109727088076,0.48040562577586127,0.9168165984846688
0.9,6.0,1.0,0.9,1.54362404364708,1.4428305792951368,0.6478261362380222,0.6930820668415054,1.3409082030795276
0.9,3.0,1.0,0.9,1.045414567176983,0.9974159208667128,0.9565583180081184,1.0025907738980562,1.9591490919061747
0.9,1.5,1.0,0.9,0.40507269292577114,0.3976022626993792,2.4686927000118675,2.515076230227805,4.983768930239672
0.9,0.7,1.0,0.9,-0.35094634151431975,-0.3567577042911128,-2.84943845171612,-2.803022858292653,-5.652461310008773
1.0,100000.0,1.0,1.0,2.1873985460624787,2.1873985460624787,0.45716405992867337,0.45716405992867337,0.9143281198573467
1.0,1000.0,1.0,1.0,2.1822081926132686,2.1822081927292,0.45825141862494156,0.45825141860059665,0.9165028372255382
1.0,6.0,1.0,1.0,1.491734682270936,1.4917346823432045,0.6703604949894,0.6703604949569237,1.3407209899463237
1.0,3.0,1.0,1.0,1.0210070411320553,1.0210070411314869,0.9794251750617082,0.9794251750622535,1.9588503501239618
1.0,1.5,1.0,1.0,0.40130921394136954,0.4013092139413696,2.4918441073872226,2.4918441073872226,4.983688214774445
1.0,0.7,1.0,1.0,-0.35382799095081796,-0.35382799095081746,-2.8262320267901018,-2.8262320267901058,-5.652464053580207
1.1,100000.0,1.0,1.1,2.0960482987087374,2.2867431748746205,0.4770882429646522,0.43730315279276116,0.9143913957574133
1.1,1000.0,1.0,1.1,2.091260663115605,2.2810966452264623,0.47818046675739523,0.4383856344239734,0.9165661011813686
1.1,6.0,1.0,1.1,1.4474815951904683,1.5386523384470976,0.690855070850427,0.6499193970024842,1.3407744678529112
1.1,3.0,1.0,1.1,0.9996452890975879,1.0429170743169704,1.000354836766882,0.9588490059527717,1.9592038427196536
1.1,1.5,1.0,1.1,0.3979572190384764,0.40471351640406156,2.51283291811152,2.470883623767117,4.983716541878637
1.1,0.7,1.0,1.1,-0.3564737514078567,-0.3512194978947128,-2.80525563537456,-2.8472223381509876,-5.6524779735255475
1.25,100000.0,1.0,1.25,1.9846747936184461,2.4335418928247763,0.5038608860330244,0.4109236840953794,0.9147845701284038
1.25,1000.0,1.0,1.25,1.9803577557203134,2.4271868071292366,0.5049592666332509,0.41199960261103813,0.9169588692442889
1.25,6.0,1.0,1.25,1.392459120396444,1.6057840105828474,0.7181539374134676,0.6227487591167585,1.3409026965302262
1.25,3.0,1.0,1.25,0.9726060144672682,1.0738072893258337,1.0281655522639723,0.9312657959584424,1.9594313482224148
1.25,1.5,1.0,1.25,0.39356556035891305,0.40934047188064376,2.540872730551036,2.4429541388997613,4.983826869450797
1.25,0.7,1.0,1.25,-0.3600619752306207,-0.3477952751544716,-2.777299656148076,-2.8752547013637684,-5.652554357511844
1.5,100000.0,1.0,1.5,1.8455062451760826,2.6735133991020876,0.5418567412675368,0.3740396439890127,0.9158963852565495
1.5,1000.0,1.0,1.5,1.8417469732558143,2.6659089978260626,0.54296274923814,0.37510657746211823,0.9180693267002582
1.5,6.0,1.0,1.5,1.320963122384728,1.7100944887470004,0.7570234044041328,0.5847630096350452,1.341786414039178
1.5,3.0,1.0,1.5,0.9369760736739872,1.1202220187855643,1.0672631117237488,0.8926801859189509,1.9599432976426998
1.5,1.5,1.0,1.5,0.3875543664164187,0.41600462639663566,2.5802831464567264,2.403819420619999,4.984102567076725
1.5,0.7,1.0,1.5,-0.3652135015822231,-0.34309413018708707,-2.738124400296474,-2.9146520211660465,-5.652776421462521
1.75,100000.0,1.0,1.75,1.7435502421278295,2.9088168172485322,0.5735424055114119,0.34378239085742984,0.9173247963688418
1.75,1000.0,1.0,1.75,1.7401794380097069,2.8998756436236666,0.5746533823797669,0.3448423735682701,0.919495755948037
1.75,6.0,1.0,1.75,1.2667866750254733,1.8062388859413854,0.7893988938428733,0.5536366245812577,1.3430355184241312
1.75,3.0,1.0,1.75,0.9093597952616064,1.1613581132842377,1.0996747439359995,0.8610608464016939,1.9607355903376935
1.75,1.5,1.0,1.75,0.38274273587709895,0.42163623595350663,2.6127210427870957,2.3717126630223238,4.984433705809419
1.75,0.7,1.0,1.75,-0.36955180809043325,-0.3393197425691707,-2.705980536713514,-2.947072847658279,-5.653053384371793
2.0,100000.0,1.0,2.0,1.6653554217547517,3.140444695918815,0.6004724198431588,0.31842624113061324,0.918898660973772
2.0,1000.0,1.0,2.0,1.662271932960665,3.130078444899172,0.6015862869193156,0.31948081097763437,0.92106709789695
2.0,6.0,1.0,2.0,1.2247807637739285,1.8953940027764231,0.8164726533740542,0.5275947895451677,1.3440674429192219
2.0,3.0,1.0,2.0,0.8873422033854507,1.1983170271488368,1.1269609359103279,0.8345037059010221,1.96146464181135
