er,sx,sy,sz,smin,nd,Pxx,Pyy,Pzz,Nx,Ny,Nz,N_sum
0.7,1.0,0.5,0.5,0.5,80,-0.3203391011190781,-0.3418911993316553,-0.3418911993316553,-3.1216919711224227,-2.9249071106680904,-2.9249071106680904,-8.971506192458603
1.5,1.0,1.0,0.5,0.5,40,0.44507182034447235,0.44507182034447235,0.40264092769498716,2.246828386542266,2.246828386542266,2.4836024636758505,6.977259236760382
1.5,1.0,0.7,0.5,0.5,40,0.4499761168850746,0.43206941810838895,0.4103716301560683,2.2223401697903964,2.314442906832022,2.4368156239740313,6.973598700596449
1.5,1.0,0.5,0.5,0.5,40,0.45507577950533473,0.41904227500079716,0.4190422750007971,2.1974362183964073,2.3863940696630137,2.3863940696630137,6.970224357722435
1.5,1.0,1.0,0.5,0.5,48,0.44521256370308193,0.445212563703082,0.4026048852274364,2.246118105208983,2.2461181052089825,2.483824803653557,6.976061014071522
1.5,1.0,0.7,0.5,0.5,48,0.45019006090254843,0.4320688874741296,0.4103143489662803,2.221284046109733,2.314445749255379,2.4371558111953338,6.972885606560446
1.5,1.0,0.5,0.5,0.5,48,0.45535366222083784,0.41893842608127846,0.4189384260812785,2.1960952177760658,2.3869856230518933,2.386985623051893,6.970066463879852
1.5,1.0,1.0,0.5,0.5,56,0.44531232134909815,0.44531232134909815,0.40258009176459714,2.2456149359857034,2.2456149359857034,2.4839777735078252,6.975207645479232
1.5,1.0,0.7,0.5,0.5,56,0.45034255128814604,0.4320673690235262,0.4102735638438215,2.2205318976402086,2.314453883106247,2.437398087829683,6.972383868576139
1.5,1.0,0.5,0.5,0.5,56,0.45555196509900275,0.41886304551310694,0.418863045513107,2.1951392521875635,2.3874151962367574,2.387415196236757,6.969969644661077
1.5,1.0,1.0,0.5,0.5,64,0.4453866961299625,0.44538669612996246,0.4025620437063747,2.245239942479564,2.245239942479564,2.484089137647044,6.974569022606172
1.5,1.0,0.7,0.5,0.5,64,0.4504567492691352,0.43206554848167394,0.41024304178285054,2.2199689573360755,2.3144636352380106,2.437579430120643,6.972012022694729
1.5,1.0,0.5,0.5,0.5,64,0.45570060801361034,0.4188057732438757,0.41880577324387563,2.1944232296704183,2.387741678569669,2.3877416785696695,6.969906586809756
1.5,1.0,1.0,0.5,0.5,72,0.4454442707720949,0.4454442707720949,0.4025483488335434,2.24494974032708,2.24494974032708,2.484173647457953,6.9740731281121136
1.5,1.0,0.7,0.5,0.5,72,0.45054547741397516,0.4320636958153461,0.41021934154182305,2.2195317678911444,2.314473559535945,2.437720260194136,6.971725587621226
1.5,1.0,0.5,0.5,0.5,72,0.45581618240151484,0.4187607465574808,0.41876074655748075,2.193866823093898,2.3879984172841664,2.3879984172841664,6.969863657662231
1.5,1.0,1.0,0.5,0.5,80,0.44549015404967585,0.44549015404967585,0.40253762141014066,2.244718521631999,2.244718521631999,2.4842398494254336,6.973676892689432
1.5,1.0,0.7,0.5,0.5,80,0.4506164081755894,0.4320619189006189,0.4102004067335522,2.219182395174423,2.3144830781303267,2.437832785108756,6.971498258413505
1.5,1.0,0.5,0.5,0.5,80,0.4559086286245679,0.41872439437278103,0.41872439437278103,2.193421964872442,2.3882057349391546,2.3882057349391546,6.9698334347507505
3.0,1.0,1.0,0.5,0.5,40,1.3646793864980364,1.3646793864980364,1.03440803732174,0.7327728475229217,0.7327728475229217,0.9667364946130657,2.432282189658909
3.0,1.0,0.7,0.5,0.5,40,1.412295460790213,1.2521506686959807,1.0874775395153418,0.7080671345077298,0.7986259361594429,0.9195592218352132,2.426252292502386
3.0,1.0,0.5,0.5,0.5,40,1.4644092836229696,1.1513563761373053,1.1513563761373053,0.6828692027450042,0.8685408104091176,0.8685408104091176,2.4199508235632394
3.0,1.0,1.0,0.5,0.5,48,1.3659215478412268,1.3659215478412268,1.0344218936581315,0.7321064680328471,0.7321064680328471,0.9667235449392879,2.430936481004982
3.0,1.0,0.7,0.5,0.5,48,1.414122805820826,1.25212971445934,1.0872268012403898,0.7071521623750004,0.7986393010661778,0.9197712922999369,2.4255627557411152
3.0,1.0,0.5,0.5,0.5,48,1.466657009052057,1.1504877856344722,1.1504877856344722,0.6818226714413134,0.8691965377524795,0.8691965377524795,2.4202157469462726
3.0,1.0,1.0,0.5,0.5,56,1.366809437201952,1.366809437201952,1.0344425985402728,0.7316308863415066,0.7316308863415066,0.9667041954876224,2.429965968170636
3.0,1.0,0.7,0.5,0.5,56,1.415437518567882,1.2521006750111647,1.087047750297686,0.7064953322784496,0.7986578235740375,0.9199227906282422,2.4250759464807294
3.0,1.0,0.5,0.5,0.5,56,1.4682734026866715,1.1498446193081147,1.1498446193081147,0.6810720661221425,0.869682723394158,0.869682723394158,2.4204375129104587
3.0,1.0,1.0,0.5,0.5,64,1.3674765337035328,1.3674765337035328,1.034464763402391,0.7312739746192959,0.7312739746192959,0.9666834824909502,2.429231431729542
3.0,1.0,0.7,0.5,0.5,64,1.4164304543633695,1.2520702421122227,1.0869133925402616,0.7060000700489465,0.7986772358018954,0.9200365060024392,2.424713811853281
3.0,1.0,0.5,0.5,0.5,64,1.4694936363470736,1.1493477357360526,1.1493477357360524,0.6805065195694485,0.8700587027820531,0.8700587027820533,2.420623925133555
3.0,1.0,1.0,0.5,0.5,72,1.3679966235071461,1.367996623507146,1.0344863850954666,0.7309959562884668,0.7309959562884669,0.9666632779393379,2.4286551905162717
3.0,1.0,0.7,0.5,0.5,72,1.4172079058355291,1.2520408908423841,1.0868088067461918,0.7056127727501209,0.7986959589851663,0.920125042963086,2.424433774698373
3.0,1.0,0.5,0.5,0.5,72,1.4704486562661305,1.1489514439649569,1.1489514439649569,0.6800645474689828,0.8703587999759719,0.8703587999759719,2.4207821474209266
3.0,1.0,1.0,0.5,0.5,80,1.3684138368914596,1.3684138368914593,1.0345067367335397,0.7307730841655604,0.7307730841655605,0.9666442609716638,2.4281904293027847
3.0,1.0,0.7,0.5,0.5,80,1.4178338331781932,1.2520134885225898,1.0867250624198832,0.7053012677504079,0.7987134397250204,0.9201959488936726,2.424210656369101
3.0,1.0,0.5,0.5,0.5,80,1.4712172403497237,1.1486274423562661,1.1486274423562661,0.6797092724132906,0.8706043083461636,0.8706043083461636,2.420917889105618
6.0,1.0,1.0,0.5,0.5,40,2.365218833078284,2.365218833078284,1.531050278593685,0.42279385992310925,0.42279385992310925,0.6531464145766196,1.498734134422838
6.0,1.0,0.7,0.5,0.5,40,2.5133001910909454,2.0544647952383417,1.6510241095075044,0.39788323079939414,0.48674477280784384,0.6056846742827378,1.4903126778899758
6.0,1.0,0.5,0.5,0.5,40,2.686488183913144,1.8045324298545895,1.8045324298545897,0.37223316521102207,0.5541601710536068,0.5541601710536067,1.4805535073182354
6.0,1.0,1.0,0.5,0.5,48,2.369028690252979,2.369028690252979,1.5315869893942033,0.4221139254726434,0.4221139254726434,0.6529175338552172,1.497145384800504
6.0,1.0,0.7,0.5,0.5,48,2.518571737683774,2.0545374436107293,1.6507721464011293,0.39705043340145574,0.48672756152964464,0.6057771220456521,1.4895551169767525
6.0,1.0,0.5,0.5,0.5,48,2.692410410630534,1.80226793527489,1.80226793527489,0.37141440103324014,0.5548564563722738,0.5548564563722738,1.4811273137777876
6.0,1.0,1.0,0.5,0.5,56,2.371786740587643,2.371786740587643,1.532004879865823,0.4216230670689373,0.4216230670689373,0.6527394351952603,1.495985569333135
6.0,1.0,0.7,0.5,0.5,56,2.522406311766976,2.0545444621514157,1.6505882807131478,0.3964468354424185,0.486725898816933,0.6058446020033192,1.4890173362626706
6.0,1.0,0.5,0.5,0.5,56,2.696699969788987,1.8005544796673811,1.8005544796673805,0.37082360336817466,0.5553844725568823,0.5553844725568824,1.4815925484819394
6.0,1.0,1.0,0.5,0.5,64,2.3738822755635027,2.3738822755635027,1.5323401076276546,0.42125088101204344,0.42125088101204344,0.6525966363617439,1.4950983983858308
6.0,1.0,0.7,0.5,0.5,64,2.5253308098709843,2.054521715050352,1.6504475607838838,0.39598772409983335,0.48673128771262075,0.6058962573309798,1.488615269143434
6.0,1.0,0.5,0.5,0.5,64,2.6999601701514164,1.7992069883826225,1.7992069883826225,0.37037583407903346,0.5558004201056039,0.5558004201056039,1.4819766742902414
6.0,1.0,1.0,0.5,0.5,72,2.3755324702103335,2.3755324702103335,1.5326155754715067,0.42095825358744027,0.42095825358744027,0.6524793405497994,1.49439584772468
6.0,1.0,0.7,0.5,0.5,72,2.5276408776769554,2.054485393371502,1.6503360573031634,0.39562582201909013,0.48673989273730267,0.6059371941700854,1.488302908926478
6.0,1.0,0.5,0.5,0.5,72,2.7025279729252407,1.7981159881140423,1.7981159881140427,0.3700239220530957,0.5561376499682048,0.5561376499682047,1.4822992219895053
6.0,1.0,1.0,0.5,0.5,80,2.376868300488088,2.376868300488088,1.532846415019136,0.42072166968386543,0.42072166968386543,0.6523810801929011,1.493824419560632
6.0,1.0,0.7,0.5,0.5,80,2.5295156554752025,2.054443331134088,1.6502453313508973,0.39533259967593953,0.4867498581467237,0.605970506931473,1.4880529647541363
6.0,1.0,0.5,0.5,0.5,80,2.7046067765267585,1.7972123049669149,1.7972123049669149,0.3697395158065065,0.556417289841786,0.556417289841786,1.4825740954900786
0.7,1.0,1.0,0.7,0.7,29,-0.33025812953197875,-0.3302581295319787,-0.34358559195590604,-3.0279345474921016,-3.0279345474921024,-2.9104829288893312,-8.966352023873535
0.7,1.0,0.7,0.7,0.7,29,-0.32697932202035745,-0.3384786558890972,-0.3384786558890972,-3.0582973682285046,-2.9543960382767853,-2.9543960382767853,-8.967089444782076
0.7,1.0,1.0,0.7,0.7,35,-0.3301732611223579,-0.33017326112235784,-0.3436304402968638,-3.028712853974608,-3.0287128539746084,-2.910103072172814,-8.96752878012203
0.7,1.0,0.7,0.7,0.7,35,-0.32683349510212995,-0.3384971150840905,-0.3384971150840905,-3.0596619226175608,-2.9542349267927346,-2.9542349267927346,-8.96813177620303
0.7,1.0,1.0,0.7,0.7,40,-0.33011453169049854,-0.33011453169049854,-0.343662286670403,-3.0292516808607437,-3.0292516808607437,-2.909833399784924,-8.96833676150641
0.7,1.0,0.7,0.7,0.7,40,-0.32673205064348093,-0.33851070122897753,-0.3385107012289775,-3.0606118929274144,-2.954116358417791,-2.954116358417792,-8.968844609762998
0.7,1.0,1.0,0.7,0.7,46,-0.3300715189839421,-0.3300715189839421,-0.3436861632143855,-3.0296464326225303,-3.0296464326225303,-2.9096312480180275,-8.968924113263089
0.7,1.0,0.7,0.7,0.7,46,-0.3266574429366114,-0.33852115916684933,-0.33852115916684933,-3.061310928690678,-2.9540250968688277,-2.9540250968688277,-8.969361122428333
0.7,1.0,1.0,0.7,0.7,52,-0.3300386787814082,-0.33003867878140813,-0.3437047785721426,-3.0299478948718064,-3.029947894871807,-2.9094736597911544,-8.969369449534767
0.7,1.0,0.7,0.7,0.7,52,-0.32660028523001816,-0.33852947797469024,-0.3385294779746903,-3.0618466830049447,-2.953952506537005,-2.9539525065370045,-8.969751696078955
0.7,1.0,1.0,0.7,0.7,58,-0.330012794478145,-0.3300127944781451,-0.34371972763289144,-3.0301855465371195,-3.030185546537119,-2.9093471209428112,-8.96971821401705
0.7,1.0,0.7,0.7,0.7,58,-0.32655510572423335,-0.3385362643907307,-0.3385362643907307,-3.0622702951840295,-2.9538932905746935,-2.9538932905746935,-8.970056876333416
1.5,1.0,1.0,0.7,0.7,29,0.4374735720885292,0.43747357208852916,0.4159904253159009,2.285852366409085,2.2858523664090855,2.403901482205042,6.9756062150232125
1.5,1.0,0.7,0.7,0.7,29,0.44340621200793195,0.42382952734583806,0.42382952734583806,2.255268358716885,2.359439197788634,2.359439197788634,6.9741467542941535
1.5,1.0,1.0,0.7,0.7,35,0.43760738633461393,0.43760738633461405,0.41596409310607846,2.28515338458057,2.2851533845805694,2.4040536588935373,6.974360428054676
1.5,1.0,0.7,0.7,0.7,35,0.443635170046809,0.42381630405385,0.42381630405385,2.254104425252145,2.359512813534753,2.359512813534753,6.97313005232165
1.5,1.0,1.0,0.7,0.7,40,0.4377000847654227,0.4377000847654227,0.4159461120945826,2.284669422753097,2.284669422753097,2.4041575841742895,6.973496429680484
1.5,1.0,0.7,0.7,0.7,40,0.4437947442005536,0.42380638608993404,0.42380638608993404,2.253293922624946,2.3595680311145535,2.3595680311145535,6.9724299848540525
1.5,1.0,1.0,0.7,0.7,46,0.43776805673716784,0.43776805673716784,0.41593306836884963,2.284314683564021,2.284314683564021,2.404232978930157,6.972862346058199
1.5,1.0,0.7,0.7,0.7,46,0.44391231206531884,0.4237986689611194,0.42379866896111945,2.2526971494605816,2.359610997484617,2.3596109974846167,6.971919144429815
1.5,1.0,1.0,0.7,0.7,52,0.43782001559800754,0.43782001559800754,0.4159231864020053,2.2840435895424394,2.2840435895424394,2.4042901013781486,6.972377280463027
1.5,1.0,0.7,0.7,0.7,52,0.4440025299148265,0.42379249270496805,0.423792492704968,2.252239418977705,2.359645385922801,2.359645385922801,6.971530190823306
1.5,1.0,1.0,0.7,0.7,58,0.4378610165736975,0.4378610165736975,0.4159154504935793,2.2838297134216043,2.2838297134216043,2.4043348204863997,6.971994247329608
1.5,1.0,0.7,0.7,0.7,58,0.4440739490275709,0.42378743777703254,0.42378743777703254,2.25187719790767,2.359673531724955,2.359673531724955,6.97122426135758
3.0,1.0,1.0,0.7,0.7,29,1.297474550403948,1.2974745504039482,1.1266276253022136,0.7707280267567992,0.7707280267567991,0.8876047218634052,2.4290607753770033
3.0,1.0,0.7,0.7,0.7,29,1.3508658365922739,1.185962411261822,1.185962411261822,0.7402659634376598,0.8431970444459833,0.8431970444459833,2.4266600523296264
3.0,1.0,1.0,0.7,0.7,35,1.2986578730708414,1.2986578730708416,1.1267255749380216,0.7700257479172502,0.7700257479172501,0.887527559721015,2.4275790555555155
3.0,1.0,0.7,0.7,0.7,35,1.3527978784359898,1.1860258535078583,1.1860258535078583,0.7392087287689496,0.8431519406110267,0.8431519406110267,2.425512609991003
3.0,1.0,1.0,0.7,0.7,40,1.2994860467698335,1.2994860467698337,1.1268024891032835,0.7695350038468871,0.769535003846887,0.8874669781709537,2.426536985864728
3.0,1.0,0.7,0.7,0.7,40,1.3541576782974927,1.1860654090107838,1.186065409010784,0.738466440080482,0.8431238213363221,0.843123821336322,2.424714082753126
3.0,1.0,1.0,0.7,0.7,46,1.3000988876075377,1.3000988876075377,1.1268644273612765,0.7691722603041494,0.7691722603041494,0.88741819842663,2.4257627190349287
3.0,1.0,0.7,0.7,0.7,46,1.3551683693571555,1.1860918447441469,1.186091844744147,0.7379156882730115,0.8431050297084802,0.84310502970848,2.424125747689972
3.0,1.0,1.0,0.7,0.7,52,1.3005712337220232,1.3005712337220232,1.1269154396698737,0.76889290957033,0.76889290957033,0.887378027487978,2.425163846628638
3.0,1.0,0.7,0.7,0.7,52,1.3559501478103166,1.1861104604144213,1.1861104604144213,0.7374902400467083,0.8430917974120259,0.8430917974120259,2.42367383487076
3.0,1.0,1.0,0.7,0.7,58,1.3009467786797706,1.3009467786797706,1.1269582602944406,0.7686709528692803,0.7686709528692803,0.8873443101066847,2.424686215845245
3.0,1.0,0.7,0.7,0.7,58,1.3565735556466267,1.186124116330591,1.1861241163305911,0.7371513294193165,0.8430820908469622,0.8430820908469621,2.4233155111132407
6.0,1.0,1.0,0.7,0.7,29,2.1752448768928576,2.175244876892858,1.7396700790605082,0.45971835659643545,0.45971835659643534,0.5748216354563276,1.4942583486491983
6.0,1.0,0.7,0.7,0.7,29,2.3284310818421012,1.8842853675409177,1.884285367540918,0.4294737378307396,0.5307051772657173,0.5307051772657172,1.4908840923621742
6.0,1.0,1.0,0.7,0.7,35,2.1787760484504863,2.1787760484504863,1.7405335183275286,0.45897328489138906,0.45897328489138906,0.5745364794588362,1.4924830492416143
6.0,1.0,0.7,0.7,0.7,35,2.3339007348301872,1.8848906458634216,1.8848906458634216,0.4284672373063712,0.5305347565889823,0.5305347565889823,1.4895367504843358
6.0,1.0,1.0,0.7,0.7,40,2.181276902115945,2.181276902115945,1.7411696067216604,0.45844706787567924,0.45844706787567924,0.5743265883688594,1.4912207241202178
6.0,1.0,0.7,0.7,0.7,40,2.3377928943866837,1.885303586152363,1.8853035861523628,0.4277538880373526,0.5304185529296415,0.5304185529296415,1.4885909938966355
6.0,1.0,1.0,0.7,0.7,46,2.1831467429654094,2.1831467429654094,1.7416595614543946,0.4580544130724264,0.4580544130724264,0.5741650217594405,1.4902738479042932
6.0,1.0,0.7,0.7,0.7,46,2.340714056190614,1.8856026204998326,1.8856026204998322,0.4272200602013926,0.5303344347999058,0.5303344347999059,1.4878889298012044
6.0,1.0,1.0,0.7,0.7,52,2.1846011966515286,2.1846011966515286,1.7420497851386836,0.45774945172270387,0.45774945172270387,0.5740364073007194,1.489535310746127
6.0,1.0,0.7,0.7,0.7,52,2.3429933738695508,1.8858288894862594,1.8858288894862594,0.426804450730673,0.5302708032394294,0.5302708032394294,1.4873460572095318
6.0,1.0,1.0,0.7,0.7,58,2.1857671515556154,2.1857671515556154,1.7423687483785406,0.45750527419551423,0.45750527419551423,0.5739313224772921,1.4889418708683206
6.0,1.0,0.7,0.7,0.7,58,2.3448253595384974,1.8860059594282708,1.8860059594282708,0.4264709932158093,0.5302210181261267,0.5302210181261267,1.4869130294680626
0.7,1.0,1.0,1.0,1.0,20,-0.33462065658701473,-0.3346206565870147,-0.33462065658701473,-2.9884586630113197,-2.98845866301132,-2.9884586630113197,-8.96537598903396
0.7,1.0,1.0,1.0,1.0,24,-0.3345732207912099,-0.3345732207912099,-0.3345732207912099,-2.9888823667213016,-2.9888823667213016,-2.9888823667213016,-8.966647100163904
0.7,1.0,1.0,1.0,1.0,28,-0.3345402841199318,-0.3345402841199318,-0.3345402841199318,-2.9891766327355143,-2.9891766327355143,-2.9891766327355143,-8.967529898206543
0.7,1.0,1.0,1.0,1.0,32,-0.33451619519895215,-0.3345161951989522,-0.3345161951989522,-2.9893918870064096,-2.989391887006409,-2.989391887006409,-8.968175661019227
0.7,1.0,1.0,1.0,1.0,36,-0.33449787406539866,-0.33449787406539866,-0.33449787406539866,-2.989555622121793,-2.989555622121793,-2.989555622121793,-8.968666866365378
0.7,1.0,1.0,1.0,1.0,40,-0.33448350775279806,-0.33448350775279806,-0.33448350775279806,-2.9896840257339554,-2.9896840257339554,-2.9896840257339554,-8.969052077201866
1.5,1.0,1.0,1.0,1.0,20,0.43000723891850295,0.430007238918503,0.430007238918503,2.3255422455563006,2.3255422455563,2.3255422455563,6.9766267366689005
1.5,1.0,1.0,1.0,1.0,24,0.4300971881845379,0.4300971881845379,0.43009718818453796,2.3250558884633747,2.3250558884633747,2.3250558884633743,6.975167665390124
1.5,1.0,1.0,1.0,1.0,28,0.43016067895255494,0.430160678952555,0.430160678952555,2.324712715339321,2.324712715339321,2.324712715339321,6.974138146017963
1.5,1.0,1.0,1.0,1.0,32,0.43020784090280073,0.4302078409028007,0.43020784090280073,2.3244578664616564,2.324457866461657,2.3244578664616564,6.973373599384971
1.5,1.0,1.0,1.0,1.0,36,0.4302442352178768,0.4302442352178768,0.43024423521787686,2.324261240812669,2.324261240812669,2.3242612408126684,6.972783722438006
1.5,1.0,1.0,1.0,1.0,40,0.4302731626890652,0.4302731626890651,0.4302731626890652,2.3241049796141833,2.3241049796141837,2.3241049796141833,6.972314938842551
3.0,1.0,1.0,1.0,1.0,20,1.2344979577086757,1.2344979577086757,1.2344979577086757,0.810045892547346,0.810045892547346,0.810045892547346,2.4301376776420383
3.0,1.0,1.0,1.0,1.0,24,1.2354057228664104,1.2354057228664101,1.2354057228664101,0.8094506780167589,0.8094506780167591,0.8094506780167591,2.428352034050277
3.0,1.0,1.0,1.0,1.0,28,1.2360560317347393,1.236056031734739,1.236056031734739,0.8090248130552405,0.8090248130552408,0.8090248130552408,2.427074439165722
3.0,1.0,1.0,1.0,1.0,32,1.2365454387473949,1.2365454387473949,1.236545438747395,0.8087046125963535,0.8087046125963535,0.8087046125963534,2.4261138377890603
3.0,1.0,1.0,1.0,1.0,36,1.2369275242720952,1.2369275242720952,1.2369275242720952,0.8084548046487026,0.8084548046487026,0.8084548046487026,2.4253644139461077
3.0,1.0,1.0,1.0,1.0,40,1.2372344105882584,1.2372344105882584,1.2372344105882584,0.808254273759277,0.808254273759277,0.808254273759277,2.424762821277831
6.0,1.0,1.0,1.0,1.0,20,2.0060768335296335,2.006076833529633,2.0060768335296335,0.4984853936229996,0.4984853936229997,0.4984853936229996,1.4954561808689988
6.0,1.0,1.0,1.0,1.0,24,2.0089553967692937,2.0089553967692937,2.0089553967692937,0.4977711310107493,0.4977711310107493,0.4977711310107493,1.493313393032248
6.0,1.0,1.0,1.0,1.0,28,2.0110395778260894,2.01103957782609,2.0110395778260894,0.4972552559512471,0.497255255951247,0.4972552559512471,1.491765767853741
6.0,1.0,1.0,1.0,1.0,32,2.0126224922867677,2.0126224922867673,2.0126224922867673,0.4968641679363262,0.4968641679363263,0.4968641679363263,1.490592503808979
6.0,1.0,1.0,1.0,1.0,36,2.0138682390949985,2.013868239094999,2.0138682390949993,0.49655681567796345,0.49655681567796334,0.4965568156779632,1.48967044703389
6.0,1.0,1.0,1.0,1.0,40,2.0148759691888216,2.014875969188821,2.0148759691888216,0.496308465281163,0.4963084652811631,0.496308465281163,1.4889253958434892
